TICKET_NMBR,PRIORITY,BUSINESS_COMPLETION_HRS,EXTERNAL_SYSTEM,label,1,2,3,4,5,6,7,8,9,10,11,12
IN10211676,Medium,179.07,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10175665,Low,179.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10258732,Low,179.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10096827,Low,179.02,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10063146,Low,179,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10046552,Medium,178.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10048198,Low,178.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10250886,Medium,178.95,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10045983,Low,178.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10204378,Low,178.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10244036,Low,178.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10087850,Low,178.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10174797,Medium,178.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10058008,Low,178.7,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10286658,Low,178.7,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10114653,Medium,178.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10058046,Low,178.6,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10123342,Low,178.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10240861,Low,178.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10286696,Low,178.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10258035,Low,178.55,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10283764,Low,178.55,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10218712,Medium,178.53,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10134288,Low,178.52,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10074218,Medium,178.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10242028,Medium,178.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10129356,Low,178.49,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10172369,Low,178.48,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10116466,Low,178.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10186260,Medium,178.45,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10230874,Medium,178.45,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10228103,Low,178.44,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10126839,Medium,178.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10118027,Medium,178.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10160929,Low,178.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10045221,Medium,178.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10048399,Low,178.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10266348,Low,178.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10036506,Low,178.36,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10060498,Low,178.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10251521,Low,178.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10045404,Low,178.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10089223,Low,178.32,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10216328,Low,178.32,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10039873,Medium,178.31,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10282119,Low,178.27,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10052784,Low,178.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10159201,Low,178.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10160573,Medium,178.22,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10160942,Low,178.2,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10140910,Low,178.19,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10116410,Low,178.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10202927,Low,178.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10233989,Low,178.18,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10073764,Low,178.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10221369,Medium,178.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10134748,Low,178.13,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10244389,Medium,178.13,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10290310,Low,178.13,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10067309,Low,178.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10133966,Medium,178.09,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10233923,Medium,178.09,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10118870,Medium,178.07,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10187784,Low,178.01,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10063080,Low,178,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10114570,Medium,178,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10139244,Medium,178,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10149911,Medium,178,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10175191,Medium,178,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10182454,Medium,178,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10252551,Low,178,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10063277,Low,177.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10075454,Medium,177.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10084131,Low,177.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10216476,Medium,177.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10138850,Medium,177.89,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10201260,Low,177.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10049160,Low,177.86,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10138135,Medium,177.86,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10208990,Low,177.86,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10213546,Low,177.85,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10093919,Low,177.83,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10174573,Low,177.82,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10278000,Medium,177.82,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10085533,Low,177.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10129717,Low,177.8,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10037377,Low,177.78,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10053559,Low,177.78,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10080339,Low,177.78,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10254515,Low,177.77,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10064676,Medium,177.75,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10082740,Low,177.75,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10139400,Low,177.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10094876,Low,177.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10152788,Medium,177.71,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10259771,Medium,177.71,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10171626,Low,177.7,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10217575,Low,177.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10064637,Medium,177.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10116334,Low,177.63,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10154546,Low,177.6,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10178052,Medium,177.6,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10041586,Low,177.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10041588,Low,177.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10090802,Low,177.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10272978,Low,177.56,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10059980,Low,177.52,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10049161,Low,177.51,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10106190,Medium,177.51,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10118417,Low,177.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10094220,Medium,177.47,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10052502,Low,177.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10074232,Low,177.39,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10096130,Low,177.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10289111,Medium,177.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10093890,Medium,177.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10136154,Low,177.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10273714,Medium,177.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10061105,Low,177.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10147593,Low,177.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10231796,Medium,177.31,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10076785,Low,177.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10108126,Low,177.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10127245,Low,177.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10267974,Low,177.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10039191,Low,177.27,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10051115,Low,177.27,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10054919,Medium,177.27,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10109855,Low,177.27,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10059960,Low,177.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10079724,Medium,177.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10067843,Low,177.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10185250,Low,177.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10035208,Low,177.22,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10097423,Low,177.22,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10284352,Low,177.22,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10038470,Low,177.19,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10160271,Medium,177.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10059957,Low,177.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10078577,Low,177.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10267007,Low,177.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10239180,Medium,177.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10224730,Low,177.09,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10063705,Low,177.08,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10086707,Medium,177.06,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10156129,Medium,177.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10147522,Medium,177.01,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10168520,Low,177,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10226689,Low,177,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10275619,Medium,177,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10040306,Low,176.98,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10062928,Medium,176.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10105002,Low,176.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10212576,Low,176.97,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10176410,Medium,176.95,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10109165,Low,176.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10116354,Low,176.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10149687,Low,176.93,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10103202,Low,176.92,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10061005,Medium,176.9,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10134299,Low,176.88,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10063515,Medium,176.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10283084,Medium,176.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10146846,Low,176.86,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10083453,Low,176.85,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10087710,Low,176.82,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10176311,Low,176.82,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10240113,Medium,176.76,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10060478,Medium,176.75,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10063676,Low,176.74,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10057497,Low,176.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10275144,Medium,176.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10050129,Low,176.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10114867,High,176.68,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10268296,Low,176.65,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10261814,Low,176.64,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10144961,Low,176.62,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10158545,Low,176.6,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10241605,Low,176.6,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10154611,Medium,176.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10077494,Medium,176.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10111686,Low,176.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10280282,Low,176.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10070823,Low,176.55,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10040732,Low,176.53,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10209914,Low,176.53,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10034905,High,176.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10056213,Medium,176.5,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10037956,Low,176.49,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10110636,Medium,176.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10113008,Low,176.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10181696,Low,176.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10190590,Medium,176.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10273679,Low,176.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10107294,Low,176.42,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10128773,Low,176.42,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10281359,Low,176.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10031597,Low,176.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10046243,Low,176.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10049573,Low,176.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10282011,Medium,176.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10148086,Low,176.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10079587,Medium,176.35,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10049171,Low,176.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10079811,Low,176.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10252993,Low,176.3,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10065584,Low,176.28,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10076596,Low,176.28,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10094313,Medium,176.26,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10121996,Low,176.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10130605,Low,176.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10287899,Medium,176.25,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10174389,Medium,176.24,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10137140,Low,176.23,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10071677,Medium,176.2,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10112387,Medium,176.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10201078,Medium,176.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10262710,Medium,176.17,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10092137,Low,176.15,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10072629,Low,176.13,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10064543,Low,176.12,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10119257,Low,176.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10200725,Low,176.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10241681,Low,176.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10249680,Low,176.1,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10047533,Low,176.08,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10175140,Medium,176.08,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10199622,Low,176.08,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10057696,Medium,176.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10176751,Low,176.05,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10058979,Low,176.03,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10208230,Low,176.02,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10046575,Low,176,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10236797,Medium,176,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10175473,Low,175.95,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10157853,Medium,175.87,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10250643,Medium,175.85,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10137868,Medium,175.83,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10145981,Low,175.83,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10181950,Low,175.83,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10167424,Low,175.77,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10040088,Low,175.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10161355,Low,175.73,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10205690,Low,175.72,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10210994,Low,175.7,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10176809,Low,175.69,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10279995,Low,175.67,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10063187,Low,175.65,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10259059,Medium,175.6,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10104067,Medium,175.58,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10222934,Low,175.57,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10043371,Low,175.53,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10129702,Low,175.52,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10110311,Low,175.46,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10088050,Medium,175.45,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10135652,Medium,175.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10179483,Medium,175.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10259911,Low,175.43,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10210488,Low,175.42,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10158177,Low,175.4,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10104755,Low,175.38,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10263429,Low,175.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10278947,Low,175.37,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10034969,Low,175.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10129108,Low,175.33,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
IN10195775,Medium,175.31,5)CREATEDFROMSR,5,0,0,0,0,1,0,0,0,0,0,0,0
